"USC00148156","TONGANOXIE, KS US","1978-04-22",,,"0.21",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-23",,,"0.42",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-28",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-29",,,"0.24",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-04-30",,,"0.57",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-01",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-02",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-03",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-06",,,"0.18",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-07",,,"0.93",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-08",,,"0.03",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-09",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-10",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-11",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-12",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-13",,,"0.97",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-14",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-15",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-16",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-17",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-18",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-19",,,"0.22",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-20",,,"0.24",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-21",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-22",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-23",,,"0.55",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-24",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-25",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-26",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-27",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-28",,,"0.13",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-29",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-30",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-05-31",,,"0.08",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-01",,,"1.13",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-02",,,"0.04",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-03",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-04",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-05",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-06",,,"0.00",,,,,,,,,,,
"USC00148156","TONGANOXIE, KS US","1978-06-07",,,"0.00",,,,,,,,,,,
